Urls,Authors,Titles,Reviews,Votes,Average_rating,Number_of_Rated_people
https://www.goodreads.com/book/show/2767052-the-hunger-games,Suzanne Collins,"The Hunger Games (The Hunger Games, #1)",3212081,32719,4.32,7181656
https://www.goodreads.com/book/show/2.Harry_Potter_and_the_Order_of_the_Phoenix,J.K. Rowling,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)",2799884,28621,4.5,2853483
https://www.goodreads.com/book/show/2657.To_Kill_a_Mockingbird,Harper Lee,To Kill a Mockingbird,2426228,24916,4.27,5117489
https://www.goodreads.com/book/show/1885.Pride_and_Prejudice,Jane Austen,Pride and Prejudice,2207733,22722,4.27,3476749
https://www.goodreads.com/book/show/41865.Twilight,Stephenie Meyer,"Twilight (The Twilight Saga, #1)",1522705,15520,3.62,5589025
https://www.goodreads.com/book/show/19063.The_Book_Thief,Markus Zusak,The Book Thief,1518544,15649,4.38,2108801
https://www.goodreads.com/book/show/170448.Animal_Farm,George Orwell,Animal Farm,1370428,14223,3.97,3163230
https://www.goodreads.com/book/show/11127.The_Chronicles_of_Narnia,C.S. Lewis,"The Chronicles of Narnia (Chronicles of Narnia, #1-7)",1305256,13630,4.25,579688
https://www.goodreads.com/book/show/30.J_R_R_Tolkien_4_Book_Boxed_Set,J.R.R. Tolkien,J.R.R. Tolkien 4-Book Boxed Set: The Hobbit and The Lord of the Rings,1258666,13113,4.6,120333
https://www.goodreads.com/book/show/11870085-the-fault-in-our-stars,John Green,The Fault in Our Stars,1168668,12122,4.17,4165878
https://www.goodreads.com/book/show/18405.Gone_with_the_Wind,Margaret Mitchell,Gone with the Wind,1113866,11482,4.3,1141034
https://www.goodreads.com/book/show/386162.The_Hitchhiker_s_Guide_to_the_Galaxy,Douglas Adams,"The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy, #1)",1106733,11440,4.22,1608863
https://www.goodreads.com/book/show/370493.The_Giving_Tree,Shel Silverstein,The Giving Tree,1067528,11067,4.37,999357
https://www.goodreads.com/book/show/6185.Wuthering_Heights,Emily Brontë,Wuthering Heights,1042169,10901,3.87,1516342
https://www.goodreads.com/book/show/5297.The_Picture_of_Dorian_Gray,Oscar Wilde,The Picture of Dorian Gray,960201,10100,4.1,1148306
https://www.goodreads.com/book/show/968.The_Da_Vinci_Code,Dan Brown,"The Da Vinci Code (Robert Langdon, #2)",915280,9629,3.88,2113055
https://www.goodreads.com/book/show/10210.Jane_Eyre,Charlotte Brontë,Jane Eyre,900821,9503,4.14,1809194
https://www.goodreads.com/book/show/929.Memoirs_of_a_Geisha,Arthur Golden,Memoirs of a Geisha,886938,9243,4.13,1835971
https://www.goodreads.com/book/show/24213.Alice_s_Adventures_in_Wonderland_Through_the_Looking_Glass,Lewis Carroll,Alice's Adventures in Wonderland / Through the Looking-Glass,877008,9258,4.06,505021
https://www.goodreads.com/book/show/22628.The_Perks_of_Being_a_Wallflower,Stephen Chbosky,The Perks of Being a Wallflower,859024,9007,4.21,1451105
https://www.goodreads.com/book/show/24280.Les_Mis_rables,Victor Hugo,Les Misérables,852151,8954,4.18,732758
https://www.goodreads.com/book/show/13079982-fahrenheit-451,Ray Bradbury,Fahrenheit 451,850008,9119,3.98,1957340
https://www.goodreads.com/book/show/3.Harry_Potter_and_the_Sorcerer_s_Stone,J.K. Rowling,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",849599,8984,4.47,8213736
https://www.goodreads.com/book/show/13335037-divergent,Veronica Roth,"Divergent (Divergent, #1)",840906,8831,4.17,3339013
https://www.goodreads.com/book/show/4671.The_Great_Gatsby,F. Scott Fitzgerald,The Great Gatsby,836882,8988,3.93,4301941
https://www.goodreads.com/book/show/18144590-the-alchemist,Paulo Coelho,The Alchemist,817085,8540,3.89,2447753
https://www.goodreads.com/book/show/7144.Crime_and_Punishment,Fyodor Dostoevsky,Crime and Punishment,812546,8489,4.24,725277
https://www.goodreads.com/book/show/7624.Lord_of_the_Flies,William Golding,Lord of the Flies,811771,8633,3.69,2518082
https://www.goodreads.com/book/show/18135.Romeo_and_Juliet,William Shakespeare,Romeo and Juliet,801773,8601,3.75,2266419
https://www.goodreads.com/book/show/157993.The_Little_Prince,Antoine de Saint-Exupéry,The Little Prince,796149,8478,4.31,1656008
https://www.goodreads.com/book/show/256683.City_of_Bones,Cassandra Clare,"City of Bones (The Mortal Instruments, #1)",762728,8024,4.08,1796538
https://www.goodreads.com/book/show/8127.Anne_of_Green_Gables,L.M. Montgomery,"Anne of Green Gables (Anne of Green Gables, #1)",752511,7934,4.27,833689
https://www.goodreads.com/book/show/4667024-the-help,Kathryn Stockett,The Help,745640,7978,4.46,2396860
https://www.goodreads.com/book/show/375802.Ender_s_Game,Orson Scott Card,"Ender's Game (Ender's Saga, #1)",739667,7714,4.3,1238995
https://www.goodreads.com/book/show/28187.The_Lightning_Thief,Rick Riordan,"The Lightning Thief (Percy Jackson and the Olympians, #1)",730216,7743,4.27,2353119
https://www.goodreads.com/book/show/24178.Charlotte_s_Web,E.B. White,Charlotte's Web,713980,7709,4.18,1589818
https://www.goodreads.com/book/show/890.Of_Mice_and_Men,John Steinbeck,Of Mice and Men,700821,7565,3.88,2165207
https://www.goodreads.com/book/show/17245.Dracula,Bram Stoker,Dracula,680842,7348,4.0,1063063
https://www.goodreads.com/book/show/18619684-the-time-traveler-s-wife,Audrey Niffenegger,The Time Traveler's Wife,674872,7062,3.98,1671440
https://www.goodreads.com/book/show/5129.Brave_New_World,Aldous Huxley,Brave New World,663792,7125,3.99,1608480
https://www.goodreads.com/book/show/320.One_Hundred_Years_of_Solitude,Gabriel García Márquez,One Hundred Years of Solitude,655162,6896,4.09,835683
https://www.goodreads.com/book/show/5107.The_Catcher_in_the_Rye,J.D. Salinger,The Catcher in the Rye,647913,7001,3.81,3038781
https://www.goodreads.com/book/show/21787.The_Princess_Bride,William Goldman,The Princess Bride,629490,6706,4.25,839574
https://www.goodreads.com/book/show/128029.A_Thousand_Splendid_Suns,Khaled Hosseini,A Thousand Splendid Suns,625518,6631,4.39,1293375
https://www.goodreads.com/book/show/2998.The_Secret_Garden,Frances Hodgson Burnett,The Secret Garden,616154,6769,4.14,1009732
https://www.goodreads.com/book/show/13496.A_Game_of_Thrones,George R.R. Martin,"A Game of Thrones (A Song of Ice and Fire, #1)",598039,6386,4.44,2195854
https://www.goodreads.com/book/show/33574273-a-wrinkle-in-time,Madeleine L'Engle,"A Wrinkle in Time (Time Quintet, #1)",585485,6255,3.99,1117555
https://www.goodreads.com/book/show/231804.The_Outsiders,S.E. Hinton,The Outsiders,560058,6046,4.11,1085603
https://www.goodreads.com/book/show/2956.The_Adventures_of_Huckleberry_Finn,Mark Twain,The Adventures of Huckleberry Finn,531859,5855,3.82,1204795
https://www.goodreads.com/book/show/1381.The_Odyssey,Homer,The Odyssey,527079,5784,3.79,941565
https://www.goodreads.com/book/show/12232938-the-lovely-bones,Alice Sebold,The Lovely Bones,526118,5682,3.83,2165550
https://www.goodreads.com/book/show/19543.Where_the_Wild_Things_Are,Maurice Sendak,Where the Wild Things Are,519255,5658,4.22,904206
https://www.goodreads.com/book/show/23772.Green_Eggs_and_Ham,Dr. Seuss,Green Eggs and Ham,513276,5647,4.29,691479
https://www.goodreads.com/book/show/4214.Life_of_Pi,Yann Martel,Life of Pi,507788,5495,3.92,1458461
https://www.goodreads.com/book/show/1953.A_Tale_of_Two_Cities,Charles Dickens,A Tale of Two Cities,506940,5560,3.86,867451
https://www.goodreads.com/book/show/77203.The_Kite_Runner,Khaled Hosseini,The Kite Runner,486305,5296,4.32,2701351
https://www.goodreads.com/book/show/43641.Water_for_Elephants,Sara Gruen,Water for Elephants,482271,5196,4.09,1483425
https://www.goodreads.com/book/show/7604.Lolita,Vladimir Nabokov,Lolita,480920,5181,3.88,730978
https://www.goodreads.com/book/show/35031085-frankenstein,Mary Wollstonecraft Shelley,Frankenstein: The 1818 Text,473969,5290,3.83,1311587
https://www.goodreads.com/book/show/38447.The_Handmaid_s_Tale,Margaret Atwood,"The Handmaid's Tale (The Handmaid's Tale, #1)",472753,5178,4.12,1689701
https://www.goodreads.com/book/show/4981.Slaughterhouse_Five,Kurt Vonnegut Jr.,Slaughterhouse-Five,467582,5056,4.08,1227905
https://www.goodreads.com/book/show/3636.The_Giver,Lois Lowry,"The Giver (The Giver, #1)",466995,5083,4.13,2049401
https://www.goodreads.com/book/show/44767458-dune,Frank Herbert,"Dune (Dune, #1)",441355,4761,4.24,1012811
https://www.goodreads.com/book/show/1934.Little_Women,Louisa May Alcott,Little Women,441101,4976,4.11,1886960
https://www.goodreads.com/book/show/136251.Harry_Potter_and_the_Deathly_Hallows,J.K. Rowling,"Harry Potter and the Deathly Hallows (Harry Potter, #7)",439096,4768,4.62,3166417
https://www.goodreads.com/book/show/40961427-1984,George Orwell,1984,430854,4672,4.19,3684419
https://www.goodreads.com/book/show/168668.Catch_22,Joseph Heller,Catch-22,416716,4550,3.98,772334
https://www.goodreads.com/book/show/149267.The_Stand,Stephen King,The Stand,408859,4422,4.34,683824
https://www.goodreads.com/book/show/5043.The_Pillars_of_the_Earth,Ken Follett,"The Pillars of the Earth (Kingsbridge, #1)",405997,4368,4.32,697219
https://www.goodreads.com/book/show/3590.The_Adventures_of_Sherlock_Holmes,Arthur Conan Doyle,"The Adventures of Sherlock Holmes (Sherlock Holmes, #3)",394432,4416,4.29,270180
https://www.goodreads.com/book/show/76620.Watership_Down,Richard Adams,"Watership Down (Watership Down, #1)",383804,4194,4.06,457351
https://www.goodreads.com/book/show/6514.The_Bell_Jar,Sylvia Plath,The Bell Jar,381497,4180,4.03,693945
https://www.goodreads.com/book/show/2623.Great_Expectations,Charles Dickens,Great Expectations,380851,4373,3.79,713956
https://www.goodreads.com/book/show/39988.Matilda,Roald Dahl,Matilda,380095,4223,4.32,770571
https://www.goodreads.com/book/show/15823480-anna-karenina,Leo Tolstoy,Anna Karenina,371895,4073,4.07,738982
https://www.goodreads.com/book/show/3263607-the-fellowship-of-the-ring,J.R.R. Tolkien,"The Fellowship of the Ring (The Lord of the Rings, #1)",370943,4171,4.37,2539596
https://www.goodreads.com/book/show/332613.One_Flew_Over_the_Cuckoo_s_Nest,Ken Kesey,One Flew Over the Cuckoo's Nest,361526,4094,4.19,677186
https://www.goodreads.com/book/show/10964.Outlander,Diana Gabaldon,"Outlander (Outlander, #1)",360307,3859,4.24,924212
https://www.goodreads.com/book/show/2429135.The_Girl_with_the_Dragon_Tattoo,Stieg Larsson,"The Girl with the Dragon Tattoo (Millennium, #1)",356677,3981,4.15,2864495
https://www.goodreads.com/book/show/17899948-rebecca,Daphne du Maurier,Rebecca,352839,3956,4.23,530717
https://www.goodreads.com/book/show/10917.My_Sister_s_Keeper,Jodi Picoult,My Sister's Keeper,349752,3849,4.08,1122611
https://www.goodreads.com/book/show/5.Harry_Potter_and_the_Prisoner_of_Azkaban,J.K. Rowling,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",340825,3767,4.57,3311245
https://www.goodreads.com/book/show/52892857-the-color-purple,Alice Walker,The Color Purple,339647,3855,4.24,581263
https://www.goodreads.com/book/show/14891.A_Tree_Grows_in_Brooklyn,Betty Smith,A Tree Grows in Brooklyn,319656,3519,4.28,416623
https://www.goodreads.com/book/show/4934.The_Brothers_Karamazov,Fyodor Dostoevsky,The Brothers Karamazov,316383,3496,4.33,274224
https://www.goodreads.com/book/show/41817486-a-clockwork-orange,Anthony Burgess,A Clockwork Orange,314597,3544,3.99,657374
https://www.goodreads.com/book/show/6288.The_Road,Cormac McCarthy,The Road,310299,3408,3.97,788650
https://www.goodreads.com/book/show/252577.Angela_s_Ashes,Frank McCourt,"Angela's Ashes (Frank McCourt, #1)",296233,3307,4.12,582183
https://www.goodreads.com/book/show/345627.Vampire_Academy,Richelle Mead,"Vampire Academy (Vampire Academy, #1)",289946,3119,4.11,605435
https://www.goodreads.com/book/show/52036.Siddhartha,Hermann Hesse,Siddhartha,287589,3210,4.04,655529
https://www.goodreads.com/book/show/119322.The_Golden_Compass,Philip Pullman,"The Golden Compass (His Dark Materials, #1)",278410,3111,4.0,1396753
https://www.goodreads.com/book/show/7244.The_Poisonwood_Bible,Barbara Kingsolver,The Poisonwood Bible,277761,3049,4.07,691864
https://www.goodreads.com/book/show/3836.Don_Quixote,Miguel de Cervantes Saavedra,Don Quixote,267129,3042,3.88,235871
https://www.goodreads.com/book/show/662.Atlas_Shrugged,Ayn Rand,Atlas Shrugged,254323,2794,3.69,371369
https://www.goodreads.com/book/show/2165.The_Old_Man_and_the_Sea,Ernest Hemingway,The Old Man and the Sea,249992,2888,3.79,948390
https://www.goodreads.com/book/show/33648131-the-notebook,Nicholas Sparks,"The Notebook (The Notebook, #1)",239973,2707,4.12,1466272
https://www.goodreads.com/book/show/99107.Winnie_the_Pooh,A.A. Milne,"Winnie-the-Pooh (Winnie-the-Pooh, #1)",236266,2773,4.32,301366
https://www.goodreads.com/book/show/23919.The_Complete_Stories_and_Poems,Edgar Allan Poe,The Complete Stories and Poems,233825,2704,4.37,233601
https://www.goodreads.com/book/show/43763.Interview_with_the_Vampire,Anne Rice,"Interview with the Vampire (The Vampire Chronicles, #1)",219275,2511,4.0,526509
https://www.goodreads.com/book/show/4473.A_Prayer_for_Owen_Meany,John Irving,A Prayer for Owen Meany,212345,2336,4.23,298906
https://www.goodreads.com/book/show/6.Harry_Potter_and_the_Goblet_of_Fire,J.K. Rowling,"Harry Potter and the Goblet of Fire (Harry Potter, #4)",208311,2371,4.56,2968266
https://www.goodreads.com/book/show/153747.Moby_Dick_or_the_Whale,Herman Melville,"Moby-Dick or, the Whale",207033,2395,3.52,508574
https://www.goodreads.com/book/show/1.Harry_Potter_and_the_Half_Blood_Prince,J.K. Rowling,"Harry Potter and the Half-Blood Prince (Harry Potter, #6)",190758,2200,4.57,2764984
https://www.goodreads.com/book/show/7171637-clockwork-angel,Cassandra Clare,"Clockwork Angel (The Infernal Devices, #1)",184379,2027,4.3,761350
https://www.goodreads.com/book/show/37435.The_Secret_Life_of_Bees,Sue Monk Kidd,The Secret Life of Bees,183062,2096,4.07,1190716
https://www.goodreads.com/book/show/4989.The_Red_Tent,Anita Diamant,The Red Tent,182986,2048,4.18,553144
https://www.goodreads.com/book/show/16299.And_Then_There_Were_None,Agatha Christie,And Then There Were None,180343,2079,4.27,1018317
https://www.goodreads.com/book/show/49552.The_Stranger,Albert Camus,The Stranger,167474,1918,4.0,826888
https://www.goodreads.com/book/show/186074.The_Name_of_the_Wind,Patrick Rothfuss,"The Name of the Wind (The Kingkiller Chronicle, #1)",160944,1708,4.51,814871
https://www.goodreads.com/book/show/11588.The_Shining,Stephen King,The Shining,160935,1889,4.24,1267490
https://www.goodreads.com/book/show/117833.The_Master_and_Margarita,Mikhail Bulgakov,The Master and Margarita,160575,1753,4.29,281418
https://www.goodreads.com/book/show/2187.Middlesex,Jeffrey Eugenides,Middlesex,158969,1775,4.01,610351
https://www.goodreads.com/book/show/113436.Eragon,Christopher Paolini,"Eragon (The Inheritance Cycle, #1)",151631,1732,3.92,1575893
https://www.goodreads.com/book/show/36576608-flowers-for-algernon,Daniel Keyes,Flowers for Algernon,151501,1758,4.16,544465
https://www.goodreads.com/book/show/15881.Harry_Potter_and_the_Chamber_of_Secrets,J.K. Rowling,"Harry Potter and the Chamber of Secrets (Harry Potter, #2)",151435,1802,4.43,3164952
https://www.goodreads.com/book/show/24583.The_Adventures_of_Tom_Sawyer,Mark Twain,The Adventures of Tom Sawyer,151295,1861,3.92,832769
https://www.goodreads.com/book/show/485894.The_Metamorphosis,Franz Kafka,The Metamorphosis,150065,1761,3.83,767953
https://www.goodreads.com/book/show/6310.Charlie_and_the_Chocolate_Factory,Roald Dahl,"Charlie and the Chocolate Factory (Charlie Bucket, #1)",148215,1771,4.14,747722
https://www.goodreads.com/book/show/99561.Looking_for_Alaska,John Green,Looking for Alaska,147283,1613,3.99,1304920
https://www.goodreads.com/book/show/1618.The_Curious_Incident_of_the_Dog_in_the_Night_Time,Mark Haddon,The Curious Incident of the Dog in the Night-Time,145629,1675,3.89,1321414
https://www.goodreads.com/book/show/4948.The_Very_Hungry_Caterpillar,Eric Carle,The Very Hungry Caterpillar,143208,1670,4.29,445953
https://www.goodreads.com/book/show/70401.On_the_Road,Jack Kerouac,On the Road,142790,1619,3.62,377429
https://www.goodreads.com/book/show/1232.The_Shadow_of_the_Wind,Carlos Ruiz Zafón,"The Shadow of the Wind (The Cemetery of Forgotten Books, #1)",142672,1580,4.27,538980
https://www.goodreads.com/book/show/6900.Tuesdays_with_Morrie,Mitch Albom,Tuesdays with Morrie,141286,1615,4.13,870359
https://www.goodreads.com/book/show/9717.The_Unbearable_Lightness_of_Being,Milan Kundera,The Unbearable Lightness of Being,139723,1569,4.1,385829
https://www.goodreads.com/book/show/119073.The_Name_of_the_Rose,Umberto Eco,The Name of the Rose,136843,1588,4.13,329094
https://www.goodreads.com/book/show/10365.Where_the_Red_Fern_Grows,Wilson Rawls,Where the Red Fern Grows,134219,1562,4.08,371043
https://www.goodreads.com/book/show/22034.The_Godfather,Mario Puzo,"The Godfather (The Godfather, #1)",133034,1572,4.36,373463
https://www.goodreads.com/book/show/7126.The_Count_of_Monte_Cristo,Alexandre Dumas,The Count of Monte Cristo,131842,1514,4.27,812645
https://www.goodreads.com/book/show/168642.In_Cold_Blood,Truman Capote,In Cold Blood,131308,1559,4.07,591600
https://www.goodreads.com/book/show/12296.The_Scarlet_Letter,Nathaniel Hawthorne,The Scarlet Letter,131222,1634,3.42,769055
https://www.goodreads.com/book/show/4556058-the-last-olympian,Rick Riordan,"The Last Olympian (Percy Jackson and the Olympians, #5)",130941,1497,4.51,792422
https://www.goodreads.com/book/show/100915.The_Lion_the_Witch_and_the_Wardrobe,C.S. Lewis,"The Lion, the Witch and the Wardrobe (Chronicles of Narnia, #1)",129985,1610,4.22,2393040
https://www.goodreads.com/book/show/36236124-fight-club,Chuck Palahniuk,Fight Club,129485,1493,4.18,539993
https://www.goodreads.com/book/show/3431.The_Five_People_You_Meet_in_Heaven,Mitch Albom,The Five People You Meet in Heaven,128823,1483,3.95,631639
https://www.goodreads.com/book/show/830502.It,Stephen King,It,128365,1484,4.24,918828
https://www.goodreads.com/book/show/5907.The_Hobbit_or_There_and_Back_Again,J.R.R. Tolkien,"The Hobbit, or There and Back Again",127829,1511,4.28,3275352
https://www.goodreads.com/book/show/343.Perfume,Patrick Süskind,Perfume: The Story of a Murderer,127081,1442,4.02,387684
https://www.goodreads.com/book/show/6339664-hush-hush,Becca Fitzpatrick,"Hush, Hush (Hush, Hush, #1)",125778,1392,3.94,646713
https://www.goodreads.com/book/show/38709.Holes,Louis Sachar,"Holes (Holes, #1)",125150,1494,3.98,1068804
https://www.goodreads.com/book/show/233093.The_Cat_in_the_Hat,Dr. Seuss,"The Cat in the Hat (The Cat in the Hat, #1)",124461,1533,4.16,485873
https://www.goodreads.com/book/show/30165203-american-gods,Neil Gaiman,"American Gods (American Gods, #1)",123966,1405,4.1,834355
https://www.goodreads.com/book/show/256008.Lonesome_Dove,Larry McMurtry,Lonesome Dove (Lonesome Dove #1),121974,1370,4.48,166590
https://www.goodreads.com/book/show/472331.Watchmen,Alan Moore,Watchmen,120226,1361,4.37,515428
https://www.goodreads.com/book/show/6656.The_Divine_Comedy,Dante Alighieri,The Divine Comedy,119785,1418,4.04,136474
https://www.goodreads.com/book/show/58572970-the-addiction-manifesto,Jerry Weaver,The Addiction Manifesto,119693,1197,4.97,1013
https://www.goodreads.com/book/show/114345.The_Little_House_Collection,Laura Ingalls Wilder,"The Little House Collection (Little House, #1-9)",119203,1411,4.34,147857
https://www.goodreads.com/book/show/355697.All_Quiet_on_the_Western_Front,Erich Maria Remarque,All Quiet on the Western Front,117766,1380,4.01,384265
https://www.goodreads.com/book/show/34268.Peter_Pan,J.M. Barrie,Peter Pan,117758,1458,4.03,316942
https://www.goodreads.com/book/show/9712.Love_in_the_Time_of_Cholera,Gabriel García Márquez,Love in the Time of Cholera,108804,1295,3.92,452100
https://www.goodreads.com/book/show/11735983-insurgent,Veronica Roth,"Insurgent (Divergent, #2)",108670,1239,4.0,1313741
https://www.goodreads.com/book/show/1423.The_Compleat_Works_of_Wllm_Shkspr,Adam Long,The Compleat Works of Wllm Shkspr,108296,1245,4.45,8634
https://www.goodreads.com/book/show/35545737-a-walk-to-remember,Nicholas Sparks,A Walk to Remember,107883,1258,4.19,735030
https://www.goodreads.com/book/show/3412.The_Thorn_Birds,Colleen McCullough,The Thorn Birds,107706,1304,4.23,334024
https://www.goodreads.com/book/show/2802316-shadow-kiss,Richelle Mead,"Shadow Kiss (Vampire Academy, #3)",106715,1188,4.32,353069
https://www.goodreads.com/book/show/12067.Good_Omens,Terry Pratchett,"Good Omens: The Nice and Accurate Prophecies of Agnes Nutter, Witch",104483,1188,4.24,622830
https://www.goodreads.com/book/show/113946.How_the_Grinch_Stole_Christmas_,Dr. Seuss,How the Grinch Stole Christmas!,101708,1310,4.35,371212
https://www.goodreads.com/book/show/92303.The_Importance_of_Being_Earnest,Oscar Wilde,The Importance of Being Earnest,101028,1253,4.17,329231
https://www.goodreads.com/book/show/37415.Their_Eyes_Were_Watching_God,Zora Neale Hurston,Their Eyes Were Watching God,100602,1163,3.96,295679
https://www.goodreads.com/book/show/13.The_Ultimate_Hitchhiker_s_Guide_to_the_Galaxy,Douglas Adams,"The Ultimate Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy, #1-5)",100545,1184,4.36,307912
https://www.goodreads.com/book/show/19501.Eat_Pray_Love,Elizabeth Gilbert,"Eat, Pray, Love: One Woman's Search for Everything Across Italy, India and Indonesia",100084,1156,3.59,1600549
https://www.goodreads.com/book/show/6867.Atonement,Ian McEwan,Atonement,98832,1184,3.92,475907
https://www.goodreads.com/book/show/236093.The_Wonderful_Wizard_of_Oz,L. Frank Baum,"The Wonderful Wizard of Oz (Oz, #1)",98442,1284,3.98,413284
https://www.goodreads.com/book/show/7190.The_Three_Musketeers,Alexandre Dumas,"The Three Musketeers (The D'Artagnan Romances, #1)",98216,1231,4.08,294935
